web-scraper-order,web-scraper-start-url,title_link,title_link-href,pagintion,pagintion-href,date,add,add-href,title_text
"1543755442-1519","https://timesofindia.indiatimes.com/topic/HIV/news","Section 377: After long battle, it’ll be another fight for right to marry or adopt
11 Jul 2018","https://timesofindia.indiatimes.com/india/after-long-battle-itll-be-another-fight-for-right-to-marry-or-adopt/articleshow/64954252.cms","11","https://timesofindia.indiatimes.com/topic/HIV/news/11","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755618-1713","https://timesofindia.indiatimes.com/topic/HIV/news","Mettur dam full again, excess water released in Kollidam
12 Aug 2018","https://timesofindia.indiatimes.com/city/trichy/mettur-dam-full-again-excess-water-released-in-kollidam/articleshow/65370514.cms","9","https://timesofindia.indiatimes.com/topic/HIV/news/9","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755556-1664","https://timesofindia.indiatimes.com/topic/HIV/news","HIV scare puts quacks under lens
08 Feb 2018The risk of HIV infection through used needles is a clear and present danger in rural Madhya Pradesh, as nearly 50% of quacks operating in villages have no formal training and zero awareness on the virus.","https://timesofindia.indiatimes.com/city/bhopal/hiv-scare-puts-quacks-under-lens/articleshow/62827066.cms","10","https://timesofindia.indiatimes.com/topic/HIV/news/10","","","","HIV scare puts quacks under lens"
"1543753741-504","https://timesofindia.indiatimes.com/topic/HIV/news","Only 44% women in Assam have safe-sex awareness
15 Feb 2017State Third Only To Bihar, Guj","https://timesofindia.indiatimes.com/city/guwahati/only-44-women-in-assam-have-safe-sex-awareness/articleshow/57160386.cms","19","https://timesofindia.indiatimes.com/topic/HIV/news/19","","","","'Highest number of deaths due to heartbreak in state'"
"1543755485-1577","https://timesofindia.indiatimes.com/topic/HIV/news","The Supreme Court blames prohibition for STDs in gays. But what does the data say?
18 Jul 2018A benchmark statement has been given by the apex court.","https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/the-supreme-court-blames-prohibition-for-stds-in-gays-but-what-does-the-data-say/articleshow/65040384.cms","10","https://timesofindia.indiatimes.com/topic/HIV/news/10","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754121-647","https://timesofindia.indiatimes.com/topic/HIV/news","French film on HIV bags top honours
29 Nov 2017","https://timesofindia.indiatimes.com/city/goa/french-film-on-hiv-bags-top-honours/articleshow/61841438.cms","18","https://timesofindia.indiatimes.com/topic/HIV/news/18","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754656-926","https://timesofindia.indiatimes.com/topic/HIV/news","Tamil Nadu loses track of 1 in 5 born with HIV
07 May 2018","https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-loses-track-of-1-in-5-born-with-hiv/articleshow/64057006.cms","15","https://timesofindia.indiatimes.com/topic/HIV/news/15","","","","Tamil Nadu loses track of 1 in 5 born with HIV"
"1543757026-1981","https://timesofindia.indiatimes.com/topic/HIV/news","Meerut gets its first counselling centre for mental health patients
18 Sep 2018","https://timesofindia.indiatimes.com/city/meerut/meerut-gets-its-first-counselling-centre-for-mental-health-patients/articleshow/65847784.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754157-655","https://timesofindia.indiatimes.com/topic/HIV/news","HIV stigma keeps off students from aganwadi
29 Nov 2017","https://timesofindia.indiatimes.com/city/thiruvananthapuram/hiv-stigma-keeps-off-students-from-aganwadi/articleshow/61843795.cms","17","https://timesofindia.indiatimes.com/topic/HIV/news/17","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543753702-456","https://timesofindia.indiatimes.com/topic/HIV/news","20,500 got HIV through blood transfusion in 11 years: Data
10 Feb 2018","https://timesofindia.indiatimes.com/city/chennai/20500-got-hiv-through-blood-transfusion-in-11-years-data/articleshow/62858123.cms","20","https://timesofindia.indiatimes.com/topic/HIV/news/20","","","","Gatecrashing b’day party of don, cops arrest 76 gangsters"
"1543754813-1011","https://timesofindia.indiatimes.com/topic/HIV/news","NHRC notice to UP govt over spread of HIV among prisoners in jails
07 Mar 2018","https://timesofindia.indiatimes.com/city/lucknow/nhrc-notice-to-up-govt-over-spread-of-hiv-among-prisoners-in-jails/articleshow/63205052.cms","15","https://timesofindia.indiatimes.com/topic/HIV/news/15","","","","Widows of Vrindavan ashram are all set to become entrepreneurs"
"1543753776-515","https://timesofindia.indiatimes.com/topic/HIV/news","MP: HIV+ mother made to run from one hospital to another
22 Nov 2017An HIV positive woman was referred from a Sehore hospital to Bhopal but was sent back to Sehore — all in a single day’s time — on Tuesday. The whole episode had a whiff of alleged discrimination against the woman she is suffering from a disease, which it seems is still considered to be a social taboo here.","https://timesofindia.indiatimes.com/city/bhopal/hiv-positive-mother-of-newborn-alleges-discrimination/articleshow/61745788.cms","19","https://timesofindia.indiatimes.com/topic/HIV/news/19","","","","MP: HIV+ mother made to run from one hospital to another"
"1543754903-1093","https://timesofindia.indiatimes.com/topic/HIV/news","Free viral load test for HIV at three ART centres from April 19
17 Mar 2018","https://timesofindia.indiatimes.com/city/patna/free-viral-load-test-for-hiv-at-three-art-centres-soon/articleshow/63336811.cms","14","https://timesofindia.indiatimes.com/topic/HIV/news/14","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755339-1336","https://timesofindia.indiatimes.com/topic/HIV/news","ART data shows drop in HIV+ cases across district
08 Aug 2018","https://timesofindia.indiatimes.com/city/nashik/art-data-shows-drop-in-hiv-cases-across-district/articleshow/65329214.cms","12","https://timesofindia.indiatimes.com/topic/HIV/news/12","","","","ART data shows drop in HIV+ cases across district"
"1543754854-1081","https://timesofindia.indiatimes.com/topic/HIV/news","In news over HIV, village bans media
16 Feb 2018People of Prem Ganj, one of the three localities in Bangarmau town of Unnao district from where several HIV positive cases were reported, have barred media from entering the village saying that “irresponsible” reporting has brought “infamy” to the locality.","https://timesofindia.indiatimes.com/city/kanpur/in-news-over-hiv-village-bans-media/articleshow/62940695.cms","14","https://timesofindia.indiatimes.com/topic/HIV/news/14","","","","Suspecting of having an illicit affair, man kills wife"
"1543754851-1075","https://timesofindia.indiatimes.com/topic/HIV/news","Rajya Sabha passes bill to ensure rights of HIV and AIDS patients
21 Mar 2017The HIV and AIDS (Prevention and Control) Bill, 2014, aimed at ensuring equal rights while seeking treatment, education and job by people living with HIV, was passed by the Rajya Sabha on Tuesday.","https://timesofindia.indiatimes.com/india/rajya-sabha-passes-bill-to-ensure-rights-of-hiv-and-aids-patients/articleshow/57756483.cms","14","https://timesofindia.indiatimes.com/topic/HIV/news/14","","","","Rajya Sabha passes bill to ensure rights of HIV and AIDS patients"
"1543753601-328","https://timesofindia.indiatimes.com/topic/HIV/news","Vadodara- based University observes World Aids Day
02 Dec 2016","https://timesofindia.indiatimes.com/city/vadodara/Vadodara-based-University-observes-World-Aids-Day/articleshow/55755551.cms","20","https://timesofindia.indiatimes.com/topic/HIV/news/20","","","","Two killed, 30 injured as bus overturns near Godhra"
"1543755821-1810","https://timesofindia.indiatimes.com/topic/HIV/news","IAVI, Serum join hands to develop antibody products for HIV, other diseases
22 Oct 2018New Delhi, Oct 22 () The International AIDS Vaccine Initiative (IAVI) and Serum Institute of India Monday announced a strategic partnership to develop and manufacture monoclonal antibody products for HIV and other global health challenges.","https://timesofindia.indiatimes.com/business/india-business/iavi-serum-join-hands-to-develop-antibody-products-for-hiv-other-diseases/articleshow/66321452.cms","9","https://timesofindia.indiatimes.com/topic/HIV/news/9","","","","Sebi issues framework on total expenses, performance disclosure of MFs"
"1543756665-1924","https://timesofindia.indiatimes.com/topic/HIV/news","RIP Prejudice: Now, they tell their story with pride
07 Sep 2018The Supreme Court on Thursday flung the 1860-colonial law that criminalised homosexuality and wrote a new freedom song for lakhs of members of the LGBT community. Freedom to love anyone, from fear of persecution…There are still many stern battles to be fought and won for LGBT rights, but voices are getting louder and stronger…","https://timesofindia.indiatimes.com/india/r-i-p-prejudice-now-they-tell-their-story-with-pride/articleshow/65713866.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755425-1484","https://timesofindia.indiatimes.com/topic/HIV/news","‘Used syringes put 90% addicts at risk of Hepatitis C’
05 Jul 2018","https://timesofindia.indiatimes.com/city/ludhiana/used-syringes-put-90-addicts-at-risk-of-hepatitis-c/articleshow/64862333.cms","11","https://timesofindia.indiatimes.com/topic/HIV/news/11","","","","‘Used syringes put 90% addicts at risk of Hepatitis C’"
"1543756242-1840","https://timesofindia.indiatimes.com/topic/HIV/news","Despite meds, Maha's HIV+ kids fight a crippling battle
03 Sep 2018Sumana will turn 18 next year, but she looks 10, is four-feet-tall and weighs 30kg. The HIV-positive girl is hearing impaired and her mental ability is of a child half her age.","https://timesofindia.indiatimes.com/city/pune/despite-meds-mahas-hiv-kids-fight-a-crippling-battle/articleshow/65651044.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","","","Petrol at 86.15 in Pune, likely to rise further in 2-3 days"
"1543756665-1951","https://timesofindia.indiatimes.com/topic/HIV/news","RIP Prejudice: Now, they tell their story with pride
07 Sep 2018The Supreme Court on Thursday flung the 1860-colonial law that criminalised homosexuality and wrote a new freedom song for lakhs of members of the LGBT community. Freedom to love anyone, from fear of persecution…There are still many stern battles to be fought and won for LGBT rights, but voices are getting louder and stronger…","https://timesofindia.indiatimes.com/india/r-i-p-prejudice-now-they-tell-their-story-with-pride/articleshow/65713866.cms","8","https://timesofindia.indiatimes.com/topic/HIV/news/8","","","","Section 377 verdict: Meet the people behind the petitions"
"1543754446-841","https://timesofindia.indiatimes.com/topic/HIV/news","5,000 people living with HIV fear in UP town
08 Feb 2018Prem Ganj, a settlement of about 5,000 people, is living under the shadow of an unknown fear.Deep Chand (name changed), sobbing inconsolably, is an embodiment of that mortifying scare.","https://timesofindia.indiatimes.com/city/lucknow/5000-living-in-fear-of-having-contracted-hiv-infection/articleshow/62828974.cms","16","https://timesofindia.indiatimes.com/topic/HIV/news/16","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543755632-1750","https://timesofindia.indiatimes.com/topic/HIV/news","Congress workers held for protest at Cortalim
17 Aug 2018","https://timesofindia.indiatimes.com/city/goa/congress-workers-held-for-protest-at-cortalim/articleshow/65431580.cms","9","https://timesofindia.indiatimes.com/topic/HIV/news/9","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
"1543754725-950","https://timesofindia.indiatimes.com/topic/HIV/news","HIV positive woman marries twice, kills first husband with the help of second
23 Feb 2018In a sensational incident from Bhadohi district of Uttar Pradesh, an HIV infected woman (name withheld to protect identity) has been arrested for conspiring with her second husband to kill her first husband.","https://timesofindia.indiatimes.com/india/hiv-positive-women-marries-twice-kills-first-husband-with-the-help-of-second/articleshow/63043159.cms","15","https://timesofindia.indiatimes.com/topic/HIV/news/15","","Know more about Times Points","http://timesofindia.indiatimes.com/abouttimesrewards.cms",""
